pointid,grid_code,Latitude_DD,Longitude_DD
85079,-784,17.732561830000002,-64.048388000000003
85080,-781,17.732584760000002,-64.044086179999994
85081,-778,17.732607600000001,-64.039784350000005
85082,-779,17.732630340000000,-64.035482509999994
85083,-784,17.732652989999998,-64.031180669999998
85084,-788,17.732675539999999,-64.026878819999993
85369,-1007,17.721324010000000,-64.973040350000005
85370,-997,17.721367180000001,-64.968740629999999
85371,-986,17.721410250000002,-64.964440900000000
85372,-981,17.721453220000001,-64.960141160000006
85373,-984,17.721496100000000,-64.955841399999997
85374,-992,17.721538890000001,-64.951541640000002
85525,-775,17.728439340000001,-64.048364030000002
85526,-772,17.728462270000001,-64.044062299999993
85527,-770,17.728485100000000,-64.039760569999999
85528,-769,17.728507839999999,-64.035458829999996
85529,-774,17.728530480000000,-64.031157089999994
85530,-777,17.728553030000000,-64.026855330000004
85531,-781,17.728575480000000,-64.022553579999993
85815,-1004,17.717203280000000,-64.972995269999998
85816,-996,17.717246440000000,-64.968695650000001
85817,-985,17.717289489999999,-64.964396019999995
85818,-972,17.717332460000002,-64.960096370000002
85819,-963,17.717375329999999,-64.955796719999995
85820,-955,17.717418110000001,-64.951497050000000
85978,-766,17.724316850000001,-64.048340060000001
85979,-764,17.724339770000000,-64.044038430000001
85980,-762,17.724362599999999,-64.039736800000000
85981,-761,17.724385330000000,-64.035435160000006
85982,-764,17.724407960000001,-64.031133510000004
85983,-768,17.724430510000001,-64.026831860000001
85984,-772,17.724452950000000,-64.022530200000006
86268,-1003,17.713082549999999,-64.972950200000000
86269,-996,17.713125689999998,-64.968650679999996
86270,-985,17.713168740000000,-64.964351140000005
86271,-968,17.713211699999999,-64.960051600000000
86272,-955,17.713254559999999,-64.955752039999993
86273,-936,17.713297319999999,-64.951452470000007
86432,-758,17.720194360000001,-64.048316099999994
86433,-756,17.720217269999999,-64.044014570000002
86434,-753,17.720240090000001,-64.039713039999995
86435,-752,17.720262819999999,-64.035411490000001
86436,-754,17.720285449999999,-64.031109939999993
86437,-758,17.720307989999998,-64.026808389999999
86438,-763,17.720330430000001,-64.022506829999998
86721,-1014,17.708918590000000,-64.977204560000004
86722,-1006,17.708961819999999,-64.972905139999995
86723,-1000,17.709004950000001,-64.968605719999999
86724,-988,17.709047989999998,-64.964306280000002
86725,-968,17.709090929999999,-64.960006829999998
86726,-955,17.709133779999998,-64.955707369999999
86727,-938,17.709176540000001,-64.951407900000007
86889,-751,17.716071870000000,-64.048292149999995
86890,-749,17.716094770000002,-64.043990710000003
86891,-745,17.716117590000000,-64.039689280000005
86892,-743,17.716140310000000,-64.035387830000005
86893,-745,17.716162929999999,-64.031086380000005
86894,-750,17.716185459999998,-64.026784930000005
86895,-755,17.716207900000001,-64.022483460000004
87178,-1029,17.704797870000000,-64.977159409999999
87179,-1023,17.704841080000001,-64.972860100000005
87180,-1017,17.704884199999999,-64.968560769999996
87181,-1003,17.704927229999999,-64.964261429999993
87182,-981,17.704970159999998,-64.959962079999997
87183,-966,17.705013000000001,-64.955662720000007
87184,-951,17.705055750000000,-64.951363349999994
87347,-741,17.711949369999999,-64.048268199999995
87348,-741,17.711972270000000,-64.043966870000006
87349,-735,17.711995080000001,-64.039665529999994
87350,-732,17.712017790000001,-64.035364180000002
87351,-734,17.712040410000000,-64.031062829999996
87352,-740,17.712062939999999,-64.026761469999997
87353,-746,17.712085370000000,-64.022460100000004
87636,-1066,17.700677140000000,-64.977114279999995
87637,-1053,17.700720350000001,-64.972815069999996
87638,-1036,17.700763460000001,-64.968515839999995
87639,-1019,17.700806470000000,-64.964216600000000
87640,-997,17.700849389999998,-64.959917349999998
87641,-976,17.700892220000000,-64.955618079999994
87642,-954,17.700934960000001,-64.951318799999996
87817,-721,17.707826870000002,-64.048244260000004
87818,-726,17.707849769999999,-64.043943020000000
87819,-723,17.707872569999999,-64.039641779999997
87820,-721,17.707895279999999,-64.035340529999999
87821,-725,17.707917890000001,-64.031039280000002
87822,-731,17.707940409999999,-64.026738019999996
87823,-736,17.707962840000000,-64.022436749999997
88106,-1081,17.696556409999999,-64.977069169999993
88107,-1065,17.696599610000000,-64.972770049999994
88108,-1045,17.696642709999999,-64.968470920000001
88109,-1019,17.696685710000001,-64.964171769999993
88110,-992,17.696728619999998,-64.959872619999999
88111,-971,17.696771439999999,-64.955573450000003
88112,-948,17.696814159999999,-64.951274269999999
88294,-702,17.703704370000001,-64.048220319999999
88295,-706,17.703727260000001,-64.043919189999997
88296,-708,17.703750060000001,-64.039618039999993
88297,-711,17.703772760000000,-64.035316890000004
88298,-718,17.703795370000002,-64.031015740000001
88299,-724,17.703817879999999,-64.026714569999996
88300,-729,17.703840300000000,-64.022413409999999
88583,-1063,17.692435679999999,-64.977024060000005
88584,-1046,17.692478860000001,-64.972725040000000
88585,-1032,17.692521950000000,-64.968426010000002
88586,-1011,17.692564950000001,-64.964126960000002
88587,-987,17.692607850000002,-64.959827910000001
88588,-964,17.692650660000002,-64.955528839999999
88589,-939,17.692693370000001,-64.951229760000004
88776,-692,17.699581869999999,-64.048196390000001
88777,-695,17.699604760000000,-64.043895359999993
88778,-696,17.699627549999999,-64.039594309999998
88779,-702,17.699650240000000,-64.035293260000003
88780,-712,17.699672849999999,-64.030992200000000
88781,-719,17.699695360000000,-64.026691139999997
88782,-722,17.699717769999999,-64.022390070000000
89065,-1038,17.688314949999999,-64.976978970000005
89066,-1022,17.688358120000000,-64.972680040000000
89067,-1009,17.688401200000001,-64.968381109999996
89068,-993,17.688444180000001,-64.964082160000004
89069,-974,17.688487070000001,-64.959783200000004
89070,-955,17.688529870000000,-64.955484229999996
89261,-685,17.695459369999998,-64.048172469999997
89262,-686,17.695482250000001,-64.043871530000004
89263,-687,17.695505030000000,-64.039570580000003
89264,-693,17.695527720000001,-64.035269630000002
89265,-700,17.695550319999999,-64.030968669999993
89266,-703,17.695572819999999,-64.026667709999998
89550,-1015,17.684194219999998,-64.976933880000004
89551,-1001,17.684237379999999,-64.972635060000002
89552,-991,17.684280439999998,-64.968336219999998
89553,-971,17.684323419999998,-64.964037370000000
89554,-949,17.684366300000001,-64.959738509999994
89555,-935,17.684409079999998,-64.955439639999994
89754,-676,17.691313900000001,-64.052449390000007
89755,-678,17.691336860000000,-64.048148560000001
89756,-677,17.691359739999999,-64.043847709999994
89757,-674,17.691382520000001,-64.039546869999995
89758,-677,17.691405199999998,-64.035246009999994
89759,-684,17.691427789999999,-64.030945149999994
89760,-688,17.691450289999999,-64.026644279999999
90044,-992,17.680073480000001,-64.976888819999999
90045,-977,17.680116630000001,-64.972590089999997
90046,-969,17.680159690000000,-64.968291350000001
90047,-951,17.680202649999998,-64.963992599999997
90048,-927,17.680245520000000,-64.959693840000000
90049,-908,17.680288290000000,-64.955395060000001
90163,-1971,17.684708520000001,-64.443761929999994
90164,-2043,17.684740030000000,-64.439461899999998
90165,-2053,17.684771450000000,-64.435161850000000
90254,-667,17.687191389999999,-64.052425389999996
90255,-666,17.687214359999999,-64.048124650000005
90256,-663,17.687237220000000,-64.043823900000007
90257,-660,17.687259999999998,-64.039523149999994
90258,-664,17.687282679999999,-64.035222399999995
90259,-672,17.687305259999999,-64.030921629999995
90260,-678,17.687327759999999,-64.026620859999994
90544,-970,17.675952740000000,-64.976843759999994
90545,-950,17.675995879999999,-64.972545130000000
90546,-943,17.676038930000001,-64.968246489999999
90547,-931,17.676081880000002,-64.963947840000003
90548,-912,17.676124739999999,-64.959649170000006
90549,-888,17.676167499999998,-64.955350490000001
90660,-1403,17.680427699999999,-64.465228569999994
90661,-1469,17.680459679999998,-64.460928679999995
90662,-1563,17.680491560000000,-64.456628780000003
90663,-1670,17.680523340000001,-64.452328870000002
90664,-1799,17.680555030000001,-64.448028949999994
90665,-1937,17.680586630000001,-64.443729020000006
90666,-2051,17.680618140000000,-64.439429079999996
90667,-2090,17.680649549999998,-64.435129130000007
90668,-2058,17.680680859999999,-64.430829169999996
90756,-658,17.683068890000001,-64.052401390000000
90757,-658,17.683091850000000,-64.048100750000003
90758,-655,17.683114710000002,-64.043800099999999
90759,-654,17.683137479999999,-64.039499449999994
90760,-659,17.683160149999999,-64.035198789999995
90761,-666,17.683182729999999,-64.030898120000003
90762,-671,17.683205220000001,-64.026597449999997
91046,-952,17.671831999999998,-64.976798709999997
91047,-927,17.671875130000000,-64.972500179999997
91048,-917,17.671918170000001,-64.968201640000004
91049,-906,17.671961110000002,-64.963903079999994
91050,-890,17.672003960000001,-64.959604519999999
91051,-869,17.672046710000000,-64.955305940000002
91161,-1210,17.676209390000000,-64.478094510000005
91162,-1278,17.676241640000001,-64.473794740000002
91163,-1364,17.676273800000001,-64.469494960000006
91164,-1433,17.676305849999999,-64.465195170000001
91165,-1496,17.676337820000001,-64.460895379999997
91166,-1571,17.676369690000001,-64.456595570000005
91167,-1660,17.676401469999998,-64.452295759999998
91168,-1777,17.676433150000001,-64.447995939999998
91169,-1912,17.676464740000000,-64.443696110000005
91170,-2045,17.676496239999999,-64.439396270000003
91171,-2113,17.676527640000000,-64.435096419999994
91172,-2103,17.676558950000000,-64.430796560000005
91173,-2020,17.676590160000000,-64.426496689999993
91260,-658,17.678946390000000,-64.052377390000004
91261,-658,17.678969339999998,-64.048076850000001
91262,-654,17.678992189999999,-64.043776300000005
91263,-653,17.679014960000000,-64.039475749999994
91264,-656,17.679037619999999,-64.035175190000004
91265,-660,17.679060199999999,-64.030874620000006
91550,-938,17.667711260000001,-64.976753680000002
91551,-909,17.667754380000002,-64.972455249999996
91552,-894,17.667797400000001,-64.968156800000003
91553,-879,17.667840340000001,-64.963858340000002
91554,-864,17.667883170000000,-64.959559870000007
91555,-848,17.667925919999998,-64.955261390000004
91665,-1219,17.672055230000002,-64.482360490000005
91666,-1247,17.672087569999999,-64.478060819999996
91667,-1298,17.672119810000002,-64.473761150000001
91668,-1378,17.672151950000000,-64.469461469999999
91669,-1454,17.672184000000001,-64.465161789999996
91670,-1526,17.672215959999999,-64.460862090000006
91671,-1605,17.672247819999999,-64.456562379999994
91672,-1687,17.672279589999999,-64.452262660000002
91673,-1785,17.672311270000002,-64.447962939999996
91674,-1901,17.672342850000000,-64.443663209999997
91675,-2027,17.672374340000001,-64.439363459999996
91676,-2120,17.672405739999999,-64.435063709999994
91677,-2147,17.672437039999998,-64.430763949999999
91678,-2089,17.672468240000001,-64.426464179999996
91764,-652,17.674800840000000,-64.056653839999996
91765,-656,17.674823880000002,-64.052353400000001
91766,-656,17.674846819999999,-64.048052960000007
91767,-651,17.674869680000000,-64.043752510000004
91768,-649,17.674892430000000,-64.039452049999994
91769,-652,17.674915100000000,-64.035151589999998
91770,-653,17.674937660000001,-64.030851119999994
92055,-935,17.663590520000000,-64.976708660000000
92056,-903,17.663633630000000,-64.972410330000002
92057,-880,17.663676639999998,-64.968111980000003
92058,-866,17.663719560000001,-64.963813619999996
92059,-850,17.663762389999999,-64.959515249999995
92060,-834,17.663805119999999,-64.955216859999993
92168,-1231,17.667868479999999,-64.490925809999993
92169,-1253,17.667900990000000,-64.486626270000002
92170,-1267,17.667933410000000,-64.482326709999995
92171,-1295,17.667965740000000,-64.478027150000003
92172,-1338,17.667997969999998,-64.473727580000002
92173,-1410,17.668030110000000,-64.469427999999994
92174,-1484,17.668062150000001,-64.465128399999998
92175,-1556,17.668094100000001,-64.460828800000002
92176,-1641,17.668125960000001,-64.456529200000006
92177,-1723,17.668157720000000,-64.452229579999994
92178,-1806,17.668189389999998,-64.447929950000002
92179,-1903,17.668220959999999,-64.443630310000003
92180,-2009,17.668252440000000,-64.439330670000004
92181,-2116,17.668283830000000,-64.435031019999997
92182,-2180,17.668315119999999,-64.430731350000002
92183,-2158,17.668346320000001,-64.426431679999993
92184,-2055,17.668377419999999,-64.422132000000005
92269,-643,17.670678339999998,-64.056629760000007
92270,-645,17.670701370000000,-64.052329420000007
92271,-646,17.670724310000001,-64.048029080000006
92272,-643,17.670747160000001,-64.043728729999998
92273,-642,17.670769910000001,-64.039428369999996
92274,-644,17.670792570000000,-64.035128000000000
92275,-645,17.670815130000001,-64.030827630000005
92560,-957,17.659469770000001,-64.976663650000006
92561,-912,17.659512870000000,-64.972365409999995
92562,-888,17.659555869999998,-64.968067160000004
92563,-871,17.659598780000000,-64.963768900000005
92564,-848,17.659641600000000,-64.959470629999998
92565,-822,17.659684320000000,-64.955172340000004
92671,-1179,17.663681380000000,-64.499490719999997
92672,-1223,17.663714079999998,-64.495191289999994
92673,-1263,17.663746679999999,-64.490891849999997
92674,-1294,17.663779179999999,-64.486592410000000
92675,-1314,17.663811590000002,-64.482292950000001
92676,-1341,17.663843910000001,-64.477993479999995
92677,-1388,17.663876129999998,-64.473694010000003
92678,-1453,17.663908259999999,-64.469394530000002
92679,-1518,17.663940300000000,-64.465095030000001
92680,-1582,17.663972240000000,-64.460795529999999
92681,-1668,17.664004089999999,-64.456496020000003
92682,-1751,17.664035840000000,-64.452196499999999
92683,-1832,17.664067500000002,-64.447896970000002
92684,-1923,17.664099069999999,-64.443597429999997
92685,-2012,17.664130539999999,-64.439297890000006
92686,-2116,17.664161920000002,-64.434998329999999
92687,-2202,17.664193200000000,-64.430698759999999
92688,-2212,17.664224390000001,-64.426399189999998
92689,-2135,17.664255489999999,-64.422099610000004
92774,-632,17.666555830000000,-64.056605689999998
92775,-634,17.666578860000001,-64.052305450000006
92776,-635,17.666601799999999,-64.048005200000006
92777,-633,17.666624630000001,-64.043704950000006
92778,-633,17.666647380000001,-64.039404689999998
92779,-635,17.666670029999999,-64.035104419999996
92780,-635,17.666692590000000,-64.030804140000001
93065,-977,17.655349030000000,-64.976618660000000
93066,-933,17.655392110000001,-64.972320519999997
93067,-908,17.655435109999999,-64.968022360000006
93068,-883,17.655477999999999,-64.963724200000001
93069,-848,17.655520809999999,-64.959426019999995
93070,-808,17.655563520000001,-64.955127829999995
93174,-1106,17.659493940000001,-64.508055209999995
93175,-1159,17.659526809999999,-64.503755900000002
93176,-1211,17.659559590000001,-64.499456580000000
93177,-1254,17.659592279999998,-64.495157239999998
93178,-1291,17.659624869999998,-64.490857899999995
93179,-1325,17.659657360000001,-64.486558549999998
93180,-1354,17.659689770000000,-64.482259200000001
93181,-1382,17.659722070000001,-64.477959830000003
93182,-1429,17.659754289999999,-64.473660449999997
93183,-1488,17.659786409999999,-64.469361059999997
93184,-1545,17.659818439999999,-64.465061669999997
93185,-1604,17.659850370000001,-64.460762270000004
93186,-1691,17.659882209999999,-64.456462849999994
93187,-1775,17.659913960000001,-64.452163429999999
93188,-1858,17.659945610000001,-64.447863999999996
93189,-1949,17.659977170000001,-64.443564559999999
93190,-2032,17.660008630000000,-64.439265109999994
93191,-2129,17.660040009999999,-64.434965649999995
93192,-2220,17.660071280000000,-64.430666180000003
93193,-2251,17.660102470000002,-64.426366709999996
93194,-2197,17.660133559999998,-64.422067220000002
93280,-624,17.662456349999999,-64.052281480000005
93281,-625,17.662479279999999,-64.047981329999999
93282,-625,17.662502109999998,-64.043681169999999
93283,-626,17.662524850000000,-64.039381010000000
93284,-627,17.662547499999999,-64.035080840000006
93285,-627,17.662570049999999,-64.030780669999999
93570,-989,17.651228280000002,-64.976573669999993
93571,-951,17.651271349999998,-64.972275629999999
93572,-921,17.651314339999999,-64.967977579999996
93573,-890,17.651357220000001,-64.963679510000006
93574,-842,17.651400020000001,-64.959381429999993
93575,-779,17.651442719999999,-64.955083340000002
93677,-1045,17.655306159999999,-64.516619280000000
93678,-1086,17.655339210000001,-64.512320079999995
93679,-1136,17.655372170000000,-64.508020880000004
93680,-1188,17.655405030000001,-64.503721659999997
93681,-1243,17.655437800000001,-64.499422440000004
93682,-1287,17.655470470000001,-64.495123210000003
93683,-1320,17.655503060000001,-64.490823960000000
93684,-1354,17.655535539999999,-64.486524709999998
93685,-1389,17.655567940000001,-64.482225450000001
93686,-1423,17.655600239999998,-64.477926179999997
93687,-1464,17.655632449999999,-64.473626899999999
93688,-1519,17.655664560000002,-64.469327609999993
93689,-1575,17.655696580000001,-64.465028320000002
93690,-1634,17.655728509999999,-64.460729009999994
93691,-1725,17.655760340000000,-64.456429689999993
93692,-1806,17.655792080000001,-64.452130370000006
93694,-1968,17.655855270000000,-64.443531690000000
93695,-2054,17.655886729999999,-64.439232340000004
93696,-2154,17.655918090000000,-64.434932979999999
93697,-2242,17.655949360000001,-64.430633610000001
93698,-2280,17.655980540000002,-64.426334240000003
93699,-2244,17.656011620000001,-64.422034850000003
93700,-2115,17.656042610000000,-64.417735449999995
93785,-617,17.658333840000001,-64.052257519999998
93786,-618,17.658356760000000,-64.047957470000000
93787,-621,17.658379589999999,-64.043657409999994
93788,-623,17.658402320000000,-64.039357339999995
93789,-624,17.658424960000001,-64.035057269999996
93790,-624,17.658447509999998,-64.030757190000003
94074,-1063,17.647064369999999,-64.980826629999996
94075,-1003,17.647107530000000,-64.976528700000003
94076,-963,17.647150589999999,-64.972230760000002
94077,-926,17.647193560000002,-64.967932800000000
94078,-884,17.647236440000000,-64.963634830000004
94079,-808,17.647279229999999,-64.959336850000000
94080,-727,17.647321920000000,-64.955038860000002
94180,-1030,17.651118029999999,-64.525182930000000
94181,-1049,17.651151259999999,-64.520883850000004
94182,-1078,17.651184390000001,-64.516584760000001
94183,-1117,17.651217440000000,-64.512285660000003
94184,-1164,17.651250390000001,-64.507986560000006
94185,-1215,17.651283240000001,-64.503687439999993
94186,-1271,17.651316000000001,-64.499388310000001
94187,-1318,17.651348670000001,-64.495089179999994
94188,-1354,17.651381239999999,-64.490790029999999
94189,-1387,17.651413720000001,-64.486490880000005
94190,-1422,17.651446109999998,-64.482191720000003
94191,-1461,17.651478399999998,-64.477892539999999
94192,-1498,17.651510600000002,-64.473593359999995
94193,-1549,17.651542710000001,-64.469294169999998
94199,-1992,17.651733369999999,-64.443498840000004
94200,-2084,17.651764820000000,-64.439199579999993
94201,-2185,17.651796180000002,-64.434900319999997
94202,-2268,17.651827440000002,-64.430601050000007
94203,-2305,17.651858610000001,-64.426301769999995
94204,-2284,17.651889680000000,-64.422002480000003
94205,-2171,17.651920659999998,-64.417703180000004
94290,-613,17.654211320000002,-64.052233560000005
94291,-615,17.654234240000001,-64.047933610000001
94292,-618,17.654257059999999,-64.043633650000004
94293,-622,17.654279790000000,-64.039333679999999
94294,-623,17.654302420000000,-64.035033709999993
94295,-621,17.654324970000001,-64.030733729999994
94579,-1101,17.642943630000001,-64.980781579999999
94580,-1007,17.642986780000001,-64.976483740000006
94581,-970,17.643029830000000,-64.972185890000006
94582,-925,17.643072790000002,-64.967888040000005
94583,-867,17.643115659999999,-64.963590159999995
94584,-767,17.643158430000000,-64.959292280000000
94585,-682,17.643201110000000,-64.954994380000002
94684,-1047,17.646962960000000,-64.529447200000007
94685,-1060,17.646996280000000,-64.525148229999999
94686,-1085,17.647029499999999,-64.520849240000004
94687,-1117,17.647062630000001,-64.516550249999995
94688,-1153,17.647095660000002,-64.512251250000006
94689,-1196,17.647128599999998,-64.507952239999995
94690,-1242,17.647161449999999,-64.503653220000004
94691,-1294,17.647194200000001,-64.499354199999999
94692,-1345,17.647226860000000,-64.495055160000007
94693,-1389,17.647259429999998,-64.490756110000007
94694,-1422,17.647291899999999,-64.486457049999999
94695,-1451,17.647324279999999,-64.482157990000005
94696,-1491,17.647356569999999,-64.477858909999995
94704,-2034,17.647611470000001,-64.443465990000007
94705,-2128,17.647642909999998,-64.439166839999999
94706,-2224,17.647674259999999,-64.434867670000003
94707,-2296,17.647705510000002,-64.430568500000007
94708,-2333,17.647736670000000,-64.426269309999995
94709,-2319,17.647767739999999,-64.421970119999997
94710,-2229,17.647798710000000,-64.417670920000006
94795,-607,17.650088799999999,-64.052209619999999
94796,-609,17.650111720000002,-64.047909759999996
94797,-613,17.650134529999999,-64.043609900000007
94798,-621,17.650157260000000,-64.039310029999996
94799,-622,17.650179880000000,-64.035010150000005
94800,-618,17.650202419999999,-64.030710270000000
94801,-616,17.650224860000002,-64.026410380000002
95084,-1093,17.638822879999999,-64.980736530000001
95085,-1011,17.638866019999998,-64.976438790000003
95086,-965,17.638909060000000,-64.972141050000005
95087,-896,17.638952010000001,-64.967843279999997
95088,-831,17.638994870000001,-64.963545510000003
95089,-731,17.639037630000001,-64.959247719999993
95090,-650,17.639080300000000,-64.954949920000004
95187,-1038,17.642774330000002,-64.538010130000004
95188,-1061,17.642807820000002,-64.533711269999998
95189,-1078,17.642841220000001,-64.529412410000006
95190,-1092,17.642874530000000,-64.525113529999999
95191,-1121,17.642907739999998,-64.520814650000005
95192,-1160,17.642940860000000,-64.516515749999996
95193,-1199,17.642973890000000,-64.512216850000002
95194,-1239,17.643006820000000,-64.507917939999999
95195,-1278,17.643039659999999,-64.503619020000002
95196,-1322,17.643072409999998,-64.499320089999998
95197,-1370,17.643105060000000,-64.495021149999999
95198,-1418,17.643137610000000,-64.490722199999993
95199,-1454,17.643170080000001,-64.486423239999993
95210,-2181,17.643521000000000,-64.439134100000004
95211,-2269,17.643552339999999,-64.434835030000002
95212,-2333,17.643583589999999,-64.430535950000007
95213,-2366,17.643614740000000,-64.426236869999997
95214,-2351,17.643645800000002,-64.421937770000000
95215,-2263,17.643676760000002,-64.417638670000002
95216,-2087,17.643707639999999,-64.413339559999997
95300,-595,17.645966290000000,-64.052185670000000
95301,-596,17.645989190000002,-64.047885919999999
95302,-601,17.646011999999999,-64.043586149999996
95303,-612,17.646034719999999,-64.039286379999993
95304,-617,17.646057339999999,-64.034986599999996
95305,-612,17.646079870000001,-64.030686820000000
95306,-607,17.646102310000000,-64.026387029999995
95589,-1067,17.634702140000002,-64.980691500000006
95590,-1014,17.634745270000000,-64.976393860000002
95591,-920,17.634788300000000,-64.972096210000004
95592,-835,17.634831240000000,-64.967798540000004
95593,-775,17.634874079999999,-64.963500870000004
95594,-686,17.634916839999999,-64.959203180000003
95595,-614,17.634959490000000,-64.954905479999994
95690,-1025,17.638585350000000,-64.546572639999994
95691,-1039,17.638619020000000,-64.542273899999998
95692,-1060,17.638652600000000,-64.537975149999994
95693,-1087,17.638686090000000,-64.533676389999997
95694,-1110,17.638719479999999,-64.529377620000005
95695,-1127,17.638752780000001,-64.525078850000000
95696,-1157,17.638785980000002,-64.520780060000007
95697,-1202,17.638819089999998,-64.516481260000006
95698,-1250,17.638852109999998,-64.512182460000005
95699,-1292,17.638885040000002,-64.507883640000003
95700,-1325,17.638917870000000,-64.503584820000000
95701,-1362,17.638950600000001,-64.499285990000004
95702,-1403,17.638983249999999,-64.494987150000000
95703,-1447,17.639015799999999,-64.490688289999994
95715,-2234,17.639399090000001,-64.439101359999995
95716,-2320,17.639430420000000,-64.434802390000002
95717,-2378,17.639461659999998,-64.430503419999994
95718,-2400,17.639492799999999,-64.426204429999999
95719,-2361,17.639523860000001,-64.421905429999995
95720,-2218,17.639554810000000,-64.417606430000006
95721,-2035,17.639585680000000,-64.413307419999995
95805,-580,17.641843770000001,-64.052161740000003
95806,-582,17.641866669999999,-64.047862080000002
95807,-587,17.641889469999999,-64.043562410000007
95808,-596,17.641912179999999,-64.039262739999998
95809,-605,17.641934800000001,-64.034963059999995
95810,-604,17.641957319999999,-64.030663369999999
95811,-597,17.641979760000002,-64.026363680000003
95812,-590,17.642002089999998,-64.022063979999999
96094,-1042,17.630581390000000,-64.980646480000004
96095,-998,17.630624510000001,-64.976348939999994
96096,-861,17.630667530000000,-64.972051379999996
96097,-792,17.630710460000000,-64.967753819999999
96098,-729,17.630753290000001,-64.963456239999999
96099,-652,17.630796029999999,-64.959158650000006
96100,-578,17.630838680000000,-64.954861039999997
96193,-1020,17.634396020000001,-64.555134730000006
96194,-1032,17.634429870000002,-64.550836099999998
96195,-1047,17.634463629999999,-64.546537470000004
96196,-1060,17.634497300000000,-64.542238830000002
96197,-1079,17.634530869999999,-64.537940180000007
96198,-1110,17.634564350000002,-64.533641520000003
96199,-1142,17.634597729999999,-64.529342850000006
96200,-1164,17.634631020000000,-64.525044170000001
96201,-1193,17.634664220000001,-64.520745480000002
96202,-1240,17.634697320000001,-64.516446779999995
96203,-1295,17.634730330000000,-64.512148080000003
96204,-1342,17.634763249999999,-64.507849359999994
96205,-1377,17.634796070000000,-64.503550630000007
96206,-1413,17.634828800000001,-64.499251900000004
96220,-2290,17.635277169999998,-64.439068640000002
96221,-2372,17.635308500000001,-64.434769770000003
96222,-2418,17.635339729999998,-64.430470889999995
96223,-2426,17.635370869999999,-64.426171999999994
96224,-2335,17.635401909999999,-64.421873099999999
96225,-2126,17.635432860000002,-64.417574200000004
96226,-2006,17.635463720000001,-64.413275279999993
96311,-569,17.637744139999999,-64.047838249999998
96312,-573,17.637766939999999,-64.043538679999997
96313,-578,17.637789640000001,-64.039239100000003
96314,-584,17.637812260000000,-64.034939519999995
96315,-586,17.637834770000001,-64.030639930000007
96316,-584,17.637857199999999,-64.026340329999996
96317,-580,17.637879529999999,-64.022040730000001
96599,-1009,17.626460640000001,-64.980601469999996
96600,-967,17.626503750000001,-64.976304029999994
96601,-844,17.626546760000000,-64.972006570000005
96602,-778,17.626589679999999,-64.967709099999993
96603,-713,17.626632499999999,-64.963411620000002
96604,-648,17.626675230000000,-64.959114130000003
96605,-578,17.626717870000000,-64.954816620000003
96696,-1041,17.630206359999999,-64.563696399999998
96697,-1039,17.630240390000001,-64.559397890000000
96698,-1040,17.630274329999999,-64.555099380000001
96699,-1048,17.630308169999999,-64.550800850000002
96700,-1064,17.630341919999999,-64.546502320000002
96701,-1081,17.630375579999999,-64.542203770000000
96702,-1102,17.630409140000001,-64.537905219999999
96703,-1133,17.630442609999999,-64.533606660000004
96704,-1171,17.630475990000001,-64.529308090000001
96705,-1202,17.630509270000001,-64.525009499999996
96706,-1228,17.630542460000001,-64.520710910000005
96707,-1274,17.630575550000000,-64.516412310000007
96708,-1331,17.630608550000002,-64.512113700000000
96709,-1385,17.630641460000000,-64.507815080000000
96726,-2421,17.631186570000001,-64.434737150000004
96727,-2449,17.631217800000002,-64.430438370000005
96728,-2426,17.631248930000002,-64.426139579999997
96729,-2283,17.631279960000001,-64.421840779999997
96730,-2072,17.631310910000000,-64.417541970000002
96731,-2009,17.631341750000001,-64.413243150000000
96816,-559,17.633621609999999,-64.047814419999995
96817,-561,17.633644400000001,-64.043514950000002
96818,-565,17.633667100000000,-64.039215470000002
96819,-568,17.633689709999999,-64.034915990000002
96820,-571,17.633712220000000,-64.030616499999994
96821,-572,17.633734640000000,-64.026317000000006
96822,-571,17.633756970000000,-64.022017500000004
96823,-572,17.633779199999999,-64.017717980000000
97104,-978,17.622339889999999,-64.980556480000004
97105,-942,17.622382989999998,-64.976259130000003
97106,-869,17.622425990000000,-64.971961769999993
97107,-780,17.622468890000000,-64.967664400000004
97108,-717,17.622511710000001,-64.963367009999999
97109,-669,17.622554430000001,-64.959069619999994
97110,-618,17.622597060000000,-64.954772210000002
97199,-1058,17.626016350000000,-64.572257649999997
97200,-1063,17.626050559999999,-64.567959259999995
97201,-1061,17.626084670000001,-64.563660859999999
97202,-1059,17.626118699999999,-64.559362449999995
97203,-1057,17.626152630000000,-64.555064040000005
97204,-1060,17.626186460000000,-64.550765609999999
97205,-1074,17.626220199999999,-64.546467170000000
97206,-1096,17.626253850000001,-64.542168730000000
97207,-1126,17.626287410000000,-64.537870269999999
97208,-1162,17.626320870000001,-64.533571809999998
97209,-1202,17.626354240000001,-64.529273329999995
97210,-1240,17.626387510000001,-64.524974850000007
97211,-1268,17.626420690000000,-64.520676350000002
97212,-1308,17.626453779999999,-64.516377849999998
97231,-2465,17.627064650000001,-64.434704550000006
97232,-2467,17.627095860000001,-64.430405859999993
97233,-2383,17.627126990000001,-64.426107169999995
97234,-2209,17.627158009999999,-64.421808459999994
97235,-2076,17.627188950000001,-64.417509749999994
