pointid,grid_code,Longitude_DD,Latitude_DD
69312,8.6073112,-64.406414679999997,17.858109310000000
69313,6.8286443,-64.402110429999993,17.858140299999999
69314,5.7868595,-64.397806169999996,17.858171190000000
69315,4.8094339,-64.393501889999996,17.858201980000000
69316,4.3786311,-64.389197609999997,17.858232680000000
69317,4.3011832,-64.384893320000003,17.858263290000000
69318,4.5583839,-64.380589029999996,17.858293799999998
69319,5.2284379,-64.376284720000001,17.858324220000000
69320,5.4344745,-64.371980410000006,17.858354540000001
69321,5.1777840,-64.367676079999995,17.858384770000001
69322,4.9629183,-64.363371749999999,17.858414900000000
69323,4.7743702,-64.359067409999994,17.858444939999998
69324,4.5476465,-64.354763059999996,17.858474879999999
69325,4.5731592,-64.350458700000004,17.858504730000000
69326,4.7094140,-64.346154339999998,17.858534479999999
69327,4.7531443,-64.341849969999998,17.858564139999999
69328,4.6866894,-64.337545579999997,17.858593700000000
69329,4.5904431,-64.333241189999995,17.858623170000001
69330,4.5591884,-64.328936790000000,17.858652540000001
69331,4.6395841,-64.324632390000005,17.858681820000001
69332,4.8570242,-64.320327969999994,17.858711000000000
69333,4.8361673,-64.316023549999997,17.858740090000001
69334,4.5697908,-64.311719120000006,17.858769079999998
69335,4.2555456,-64.307414679999994,17.858797979999999
69336,5.2085829,-64.303110230000001,17.858826780000001
69337,11.5850639,-64.298805770000001,17.858855490000000
69338,10.5010815,-64.294501310000001,17.858884100000001
69339,1.9058642,-64.290196839999993,17.858912620000002
69340,2.3203967,-64.285892360000005,17.858941049999999
69341,5.0507865,-64.281587869999996,17.858969370000001
69394,3.9767191,-64.053439290000000,17.860334920000000
69395,2.5238633,-64.049134409999994,17.860358130000002
69396,1.3249503,-64.044829530000001,17.860381230000002
69397,1.4444865,-64.040524629999993,17.860404240000001
69398,1.6038061,-64.036219729999999,17.860427160000000
69399,1.4318130,-64.031914830000005,17.860449979999999
69400,0.8916865,-64.027609920000003,17.860472710000000
69706,18.3025246,-64.884083180000005,17.849959219999999
69707,17.1908607,-64.879780150000002,17.850000730000001
69708,14.9011679,-64.875477119999999,17.850042139999999
69709,12.0604649,-64.871174069999995,17.850083450000000
69710,9.4574976,-64.866871009999997,17.850124670000000
69711,8.5749865,-64.862567940000005,17.850165799999999
69712,10.2056704,-64.858264860000006,17.850206830000001
69713,12.6280565,-64.853961769999998,17.850247769999999
69714,12.1506538,-64.849658660000003,17.850288610000000
69715,8.6218586,-64.845355549999994,17.850329349999999
69716,7.7559743,-64.841052419999997,17.850370009999999
69743,13.8985672,-64.724863749999997,17.851431770000001
69744,13.6225576,-64.720560309999996,17.851469770000001
69745,12.9356127,-64.716256860000001,17.851507670000000
69746,13.6684980,-64.711953399999999,17.851545479999999
69747,15.2611332,-64.707649930000002,17.851583189999999
69748,17.1275101,-64.703346449999998,17.851620810000000
69749,18.7401772,-64.699042960000000,17.851658340000000
69786,9.0116510,-64.539806630000001,17.852980030000001
69787,7.4548869,-64.535502760000000,17.853013950000001
69788,7.2725329,-64.531198880000005,17.853047780000001
69789,5.6478620,-64.526894990000002,17.853081509999999
69790,4.5583839,-64.522591079999998,17.853115140000000
69791,5.7976065,-64.518287169999994,17.853148680000000
69792,6.4944105,-64.513983249999995,17.853182130000000
69793,6.9038715,-64.509679329999997,17.853215479999999
69794,7.3498945,-64.505375389999998,17.853248730000001
69795,7.5087972,-64.501071440000004,17.853281899999999
69796,7.1576028,-64.496767480000003,17.853314959999999
69797,6.5563765,-64.492463520000001,17.853347930000002
69798,6.3415170,-64.488159539999998,17.853380810000001
69799,7.3340960,-64.483855559999995,17.853413589999999
69800,8.3049240,-64.479551560000004,17.853446280000000
69801,8.1749964,-64.475247560000000,17.853478870000000
69802,10.0609722,-64.470943550000001,17.853511359999999
69803,13.9358807,-64.466639520000001,17.853543770000002
69804,15.6733866,-64.462335490000001,17.853576069999999
69805,16.2282295,-64.458031449999993,17.853608280000000
69806,16.5385113,-64.453727409999999,17.853640400000000
69807,16.8007507,-64.449423350000004,17.853672419999999
69808,17.1047955,-64.445119280000000,17.853704350000001
69809,17.6206760,-64.440815209999997,17.853736179999999
69810,17.5793934,-64.436511120000006,17.853767919999999
69811,14.4283009,-64.432207030000001,17.853799559999999
69812,13.3843966,-64.427902919999994,17.853831110000002
69813,13.4914055,-64.423598810000001,17.853862560000000
69814,11.4144888,-64.419294690000001,17.853893920000001
69815,8.3257904,-64.414990560000007,17.853925189999998
69816,6.1445956,-64.410686429999998,17.853956350000001
69817,5.9953313,-64.406382280000003,17.853987430000000
69818,6.8128991,-64.402078119999999,17.854018409999998
69819,6.8137512,-64.397773959999995,17.854049289999999
69820,5.3963313,-64.393469789999997,17.854080079999999
69821,4.8532524,-64.389165610000006,17.854110769999998
69822,4.8570242,-64.384861419999993,17.854141370000001
69823,4.9797559,-64.380557220000000,17.854171879999999
69824,5.1705265,-64.376253009999999,17.854202290000000
69825,5.0952182,-64.371948799999998,17.854232600000000
69826,5.0393257,-64.367644569999996,17.854262819999999
69828,4.8069959,-64.359036099999997,17.854322969999998
69829,4.5376911,-64.354731849999993,17.854352909999999
69830,4.4662790,-64.350427589999995,17.854382749999999
69831,4.6237030,-64.346123320000004,17.854412490000001
69832,4.8144073,-64.341819049999998,17.854442140000000
69833,4.9243598,-64.337514769999999,17.854471700000001
69834,5.0168591,-64.333210480000005,17.854501160000002
69835,4.9730868,-64.328906180000004,17.854530520000001
69836,4.5720367,-64.324601869999995,17.854559800000001
69837,4.0642486,-64.320297550000006,17.854588969999998
69838,3.7481611,-64.315993230000004,17.854618049999999
69839,3.7917831,-64.311688899999993,17.854647040000000
69840,5.3662710,-64.307384560000003,17.854675929999999
69841,8.1187172,-64.303080210000005,17.854704720000001
69842,11.4785595,-64.298775849999998,17.854733430000000
69843,8.6576157,-64.294471490000006,17.854762030000000
69899,4.1126361,-64.053415020000003,17.856212500000002
69900,3.2060986,-64.049110240000005,17.856235689999998
69901,2.0573859,-64.044805449999998,17.856258789999998
69902,1.7366338,-64.040500660000006,17.856281800000001
69903,1.4495927,-64.036195860000007,17.856304710000000
69904,1.2210319,-64.031891049999999,17.856327520000001
70213,14.6588869,-64.875433930000000,17.845921220000001
70214,12.4320536,-64.871130980000004,17.845962530000001
70215,9.9526224,-64.866828029999994,17.846003740000000
70216,8.7802181,-64.862525050000002,17.846044859999999
70217,9.4464331,-64.858222069999997,17.846085880000000
70218,11.8576260,-64.853919079999997,17.846126800000000
70219,12.9803619,-64.849616069999996,17.846167630000000
70220,10.7374964,-64.845313050000001,17.846208369999999
70221,9.8034906,-64.841010030000007,17.846249010000001
70222,11.1193666,-64.836706989999996,17.846289559999999
70249,10.2955160,-64.720520690000001,17.847348510000000
70250,9.5737114,-64.716217340000000,17.847386400000001
70251,10.3443651,-64.711913980000006,17.847424199999999
70252,11.8328285,-64.707610610000003,17.847461899999999
70253,13.9943886,-64.703307229999993,17.847499509999999
70254,16.5415611,-64.699003829999995,17.847537020000001
70269,23.2114391,-64.634451709999993,17.848088359999998
70270,23.2089996,-64.630148160000005,17.848124360000000
70271,23.5383377,-64.625844590000000,17.848160260000000
70272,23.6191463,-64.621541010000001,17.848196070000000
70273,23.1691475,-64.617237430000003,17.848231779999999
70274,22.0557899,-64.612933830000003,17.848267400000001
70275,20.5628204,-64.608630219999995,17.848302919999998
70276,19.0217934,-64.604326599999993,17.848338349999999
70277,18.2883186,-64.600022980000006,17.848373680000002
70278,18.6298065,-64.595719340000002,17.848408920000001
70279,19.9752617,-64.591415690000005,17.848444069999999
70280,21.5722561,-64.587112039999994,17.848479120000000
70281,22.4345684,-64.582808369999995,17.848514070000000
70282,22.4409142,-64.578504690000003,17.848548930000000
70283,22.2716560,-64.574201009999996,17.848583690000002
70284,19.8046112,-64.569897310000002,17.848618360000000
70285,16.1431408,-64.565593600000000,17.848652940000001
70286,16.7365189,-64.561289889999998,17.848687420000001
70287,14.6901751,-64.556986159999994,17.848721810000001
70288,10.3549433,-64.552682430000004,17.848756099999999
70289,8.7247496,-64.548378679999999,17.848790290000000
70290,7.6500497,-64.544074929999994,17.848824390000001
70291,6.6924987,-64.539771169999995,17.848858400000001
70292,7.0220261,-64.535467389999994,17.848892310000000
70293,7.3958735,-64.531163609999993,17.848926129999999
70294,7.1998363,-64.526859819999999,17.848959850000000
70295,7.1206722,-64.522556019999996,17.848993470000000
70296,7.1149387,-64.518252210000000,17.849027010000000
70297,7.1496720,-64.513948389999996,17.849060439999999
70298,7.3731833,-64.509644559999998,17.849093790000001
70299,7.4075007,-64.505340720000007,17.849127029999998
70300,7.7293792,-64.501036869999993,17.849160189999999
70301,7.3602219,-64.496733010000000,17.849193240000002
70302,6.5666018,-64.492429139999999,17.849226210000001
70303,6.6052151,-64.488125269999998,17.849259069999999
70304,7.3101163,-64.483821379999995,17.849291850000000
70305,8.2690573,-64.479517479999998,17.849324530000001
70306,8.9341297,-64.475213580000002,17.849357110000000
70307,10.9422941,-64.470909669999998,17.849389599999999
70308,14.2444448,-64.466605740000006,17.849421990000000
70309,16.3458290,-64.462301810000000,17.849454290000001
70310,17.3080025,-64.457997870000000,17.849486490000000
70311,17.9867516,-64.453693920000006,17.849518600000000
70312,18.8575764,-64.449389960000005,17.849550619999999
70313,19.6131325,-64.445086000000003,17.849582540000000
70314,20.0676403,-64.440782020000000,17.849614360000000
70315,18.6512318,-64.436478030000004,17.849646090000000
70316,14.8708725,-64.432174040000007,17.849677730000000
70317,13.0461550,-64.427870040000002,17.849709270000002
70318,12.2590609,-64.423566019999996,17.849740709999999
70319,9.8381424,-64.419262000000003,17.849772059999999
70320,6.9171305,-64.414957970000003,17.849803319999999
70321,5.4791050,-64.410653929999995,17.849834479999998
70322,5.5620174,-64.406349890000001,17.849865540000000
70323,6.5240769,-64.402045830000006,17.849896520000001
70324,6.9244308,-64.397741769999996,17.849927390000001
70325,5.7086616,-64.393437689999999,17.849958170000001
70326,5.3110905,-64.389133610000002,17.849988860000000
70327,5.3977757,-64.384829519999997,17.850019450000001
70328,5.4819932,-64.380525419999998,17.850049949999999
70345,7.0519967,-64.307354439999997,17.850553880000000
70404,3.4019682,-64.053390750000005,17.852090059999998
70405,3.3874407,-64.049086070000001,17.852113249999999
70406,2.8772511,-64.044781380000003,17.852136349999999
70407,2.2352993,-64.040476690000006,17.852159350000001
70408,1.5849632,-64.036171990000000,17.852182249999998
70409,1.1947207,-64.031867280000000,17.852205070000000
70719,13.0471773,-64.871087910000000,17.841841599999999
70720,11.5253372,-64.866785050000004,17.841882800000000
70721,11.5220947,-64.862482180000001,17.841923909999998
70722,12.4796705,-64.858179289999995,17.841964919999999
70723,14.7360649,-64.853876400000004,17.842005839999999
70724,16.7746601,-64.849573489999997,17.842046660000001
70725,15.7649603,-64.845270569999997,17.842087379999999
70726,14.3548689,-64.840967640000002,17.842128020000001
70727,14.7622757,-64.836664700000000,17.842168550000000
70728,16.1646709,-64.832361750000004,17.842209000000000
70754,8.3864899,-64.720481070000005,17.843227240000001
70755,7.8560276,-64.716177819999999,17.843265120000002
70756,8.3204641,-64.711874559999998,17.843302909999998
70757,9.9458885,-64.707571290000004,17.843340609999998
70758,11.6147099,-64.703268010000002,17.843378210000001
70759,14.0537300,-64.698964720000006,17.843415709999999
70768,22.1673489,-64.660234610000003,17.843748990000002
70769,23.3634472,-64.655931219999999,17.843785550000000
70770,24.9411812,-64.651627809999994,17.843822010000000
70771,25.3212872,-64.647324389999994,17.843858380000000
70772,24.6752586,-64.643020969999995,17.843894649999999
70773,23.6359863,-64.638717529999994,17.843930830000001
70774,22.9297276,-64.634414079999999,17.843966909999999
70775,22.9337311,-64.630110619999996,17.844002900000000
70776,23.3997822,-64.625807159999994,17.844038800000000
70777,23.8644943,-64.621503680000004,17.844074590000002
70778,23.7465897,-64.617200190000005,17.844110300000001
70779,22.5795803,-64.612896689999999,17.844145910000002
70780,21.0034447,-64.608593180000000,17.844181420000002
70781,19.7879009,-64.604289660000006,17.844216840000001
70782,18.9501419,-64.599986139999999,17.844252170000001
70783,18.5876179,-64.595682600000004,17.844287399999999
70784,19.6379871,-64.591379050000000,17.844322529999999
70785,21.3922043,-64.587075490000004,17.844357570000000
70786,23.0129185,-64.582771919999999,17.844392520000000
70787,23.6779022,-64.578468349999994,17.844427369999998
70788,24.1822872,-64.574164760000002,17.844462130000000
70789,23.5494919,-64.569861160000002,17.844496790000001
70790,19.5179710,-64.565557560000002,17.844531350000000
70791,15.8796329,-64.561253940000000,17.844565820000000
70792,12.6314945,-64.556950310000005,17.844600199999999
70793,7.7604389,-64.552646679999995,17.844634480000000
70794,6.6682572,-64.548343029999998,17.844668670000001
70795,6.7479591,-64.544039380000001,17.844702760000001
70796,7.1989312,-64.539735710000002,17.844736760000000
70797,8.0633926,-64.535432040000003,17.844770659999998
70798,8.2865486,-64.531128350000003,17.844804470000000
70799,8.8848429,-64.526824660000003,17.844838190000001
70800,9.7311544,-64.522520959999994,17.844871800000000
70801,9.8985167,-64.518217250000006,17.844905330000000
70802,9.6359968,-64.513913520000003,17.844938760000002
70803,9.6441460,-64.509609789999999,17.844972089999999
70804,9.4361610,-64.505306050000002,17.845005329999999
70805,9.1851568,-64.501002299999996,17.845038469999999
70806,9.0714827,-64.496698539999997,17.845071520000001
70807,8.7274609,-64.492394779999998,17.845104480000000
70808,9.1274261,-64.488090999999997,17.845137340000001
70809,10.2434635,-64.483787210000003,17.845170100000001
70810,11.6627598,-64.479483419999994,17.845202770000000
70811,13.2433939,-64.475179609999998,17.845235349999999
70812,15.4247522,-64.470875800000002,17.845267830000001
70813,17.9964714,-64.466571970000004,17.845300219999999
70814,19.5128689,-64.462268140000006,17.845332509999999
70815,19.9020958,-64.457964300000000,17.845364700000001
70816,20.2092075,-64.453660450000001,17.845396800000000
70817,20.7435131,-64.449356589999994,17.845428810000001
70818,20.6920624,-64.445052720000007,17.845460719999998
70819,19.7993965,-64.440748839999998,17.845492539999999
70820,17.9914856,-64.436444960000003,17.845524260000001
70821,16.0295353,-64.432141060000006,17.845555890000000
70822,14.0982714,-64.427837159999996,17.845587420000001
70823,12.1533270,-64.423533239999998,17.845618859999998
70824,10.3039732,-64.419229319999999,17.845650200000001
70825,7.9038229,-64.414925389999993,17.845681450000001
70826,6.3963766,-64.410621449999994,17.845712599999999
70827,5.9146662,-64.406317500000000,17.845743660000000
70828,6.2410393,-64.402013539999999,17.845774620000000
70829,6.5299048,-64.397709579999997,17.845805490000000
70830,5.6324596,-64.393405599999994,17.845836270000000
70908,2.2754381,-64.057671060000004,17.847944349999999
70909,2.5743062,-64.053366490000002,17.847967629999999
70910,2.9271932,-64.049061899999998,17.847990820000000
70911,3.1743176,-64.044757320000002,17.848013909999999
70912,2.7437482,-64.040452720000005,17.848036900000000
70913,1.9177092,-64.036148119999993,17.848059800000001
70914,1.2872291,-64.031843510000002,17.848082600000001
71225,11.9969206,-64.866742090000002,17.837761870000001
71226,12.9372673,-64.862439309999999,17.837802960000001
71227,15.2064943,-64.858136529999996,17.837843960000001
71228,18.0756035,-64.853833730000005,17.837884870000000
71229,20.5193329,-64.849530920000007,17.837925680000001
71230,19.9466915,-64.845228100000000,17.837966399999999
71231,17.2136879,-64.840925270000000,17.838007019999999
71232,16.1573982,-64.836622430000006,17.838047549999999
71233,17.2958031,-64.832319580000004,17.838087980000001
71234,19.1555367,-64.828016710000000,17.838128319999999
71259,7.7585478,-64.720441469999997,17.839105969999999
71260,7.6423373,-64.716138319999999,17.839143849999999
71261,7.6919651,-64.711835160000007,17.839181629999999
71262,9.6786776,-64.707531990000007,17.839219310000001
71263,11.8416967,-64.703228800000005,17.839256899999999
71264,13.8427486,-64.698925610000003,17.839294400000000
71271,20.2436905,-64.668802959999994,17.839554220000000
71272,19.2339401,-64.664499690000000,17.839590950000002
71273,19.4986343,-64.660196400000004,17.839627600000000
71274,21.0422268,-64.655893100000000,17.839664140000000
71275,23.1790943,-64.651589790000003,17.839700600000000
71276,24.5696278,-64.647286469999997,17.839736960000000
71277,24.8969135,-64.642983150000006,17.839773220000001
71278,24.1667328,-64.638679809999999,17.839809389999999
71279,23.2463837,-64.634376459999999,17.839845459999999
71280,22.8710957,-64.630073100000004,17.839881439999999
71281,23.1581993,-64.625769730000002,17.839917329999999
71282,23.7561989,-64.621466350000006,17.839953120000001
71283,23.7944756,-64.617162960000002,17.839988810000001
71284,22.6305275,-64.612859560000004,17.840024410000002
71285,21.3712139,-64.608556149999998,17.840059920000002
71286,20.9024887,-64.604252740000007,17.840095330000000
71287,20.5901222,-64.599949310000000,17.840130649999999
71288,19.9423542,-64.595645869999998,17.840165870000000
71289,20.0530853,-64.591342420000004,17.840200990000000
71290,20.9249058,-64.587038960000001,17.840236030000000
71291,22.4957352,-64.582735490000005,17.840270960000002
71292,24.2573872,-64.578432010000000,17.840305810000000
71293,24.5550957,-64.574128520000002,17.840340550000001
71294,23.8502464,-64.569825030000004,17.840375210000001
71295,21.2914028,-64.565521520000004,17.840409760000000
71296,14.0731230,-64.561217999999997,17.840444229999999
71297,9.6900940,-64.556914469999995,17.840478600000001
71298,7.3834763,-64.552610939999994,17.840512870000001
71299,7.4409084,-64.548307390000005,17.840547050000001
71300,7.6444788,-64.544003829999994,17.840581130000000
71301,8.2505684,-64.539700269999997,17.840615119999999
71302,9.7088280,-64.535396689999999,17.840649020000001
71303,10.8749447,-64.531093110000000,17.840682820000001
71304,12.3971939,-64.526789510000000,17.840716520000001
71305,14.0172358,-64.522485910000000,17.840750130000000
71306,14.3576450,-64.518182300000007,17.840783649999999
71307,13.6875248,-64.513878669999997,17.840817070000000
71308,13.1335220,-64.509575040000001,17.840850390000000
71309,12.8220959,-64.505271399999998,17.840883620000000
71310,12.5275640,-64.500967750000001,17.840916759999999
71311,12.2696438,-64.496664089999996,17.840949800000001
71312,12.1179104,-64.492360419999997,17.840982749999998
71313,12.6747704,-64.488056740000005,17.841015599999999
71314,14.1174154,-64.483753050000004,17.841048359999998
71315,15.9282341,-64.479449360000004,17.841081020000001
71316,17.5349693,-64.475145650000002,17.841113589999999
71317,17.9576988,-64.470841940000000,17.841146060000000
71318,17.1892872,-64.466538209999996,17.841178440000000
71319,17.2791786,-64.462234480000006,17.841210719999999
71320,21.4182339,-64.457930730000001,17.841242909999998
71321,25.9132366,-64.453626979999996,17.841275000000000
71322,27.5852661,-64.449323219999997,17.841307000000000
71323,27.4302254,-64.445019450000004,17.841338900000000
71324,26.3630199,-64.440715670000003,17.841370710000000
71413,2.1233077,-64.057646710000000,17.843821920000000
71414,2.1658723,-64.053342229999998,17.843845200000001
71415,2.4294436,-64.049037749999997,17.843868380000000
71416,2.9537585,-64.044733260000001,17.843891459999998
71417,2.9885623,-64.040428759999998,17.843914450000000
71418,2.3627279,-64.036124259999994,17.843937340000000
71419,1.5200864,-64.031819749999997,17.843960140000000
71731,12.8465118,-64.862396459999999,17.833682010000000
71732,15.1229143,-64.858093769999996,17.833722999999999
71733,17.2450752,-64.853791079999993,17.833763900000001
71734,19.4248829,-64.849488370000003,17.833804700000002
71735,19.7771301,-64.845185650000005,17.833845409999999
71736,16.7337894,-64.840882910000005,17.833886020000001
71737,14.7242174,-64.836580170000005,17.833926540000000
71738,16.1163979,-64.832277419999997,17.833966960000001
71739,18.8647938,-64.827974650000002,17.834007289999999
71740,20.3199921,-64.823671869999998,17.834047519999999
71764,7.8636427,-64.720401879999997,17.834984700000000
71765,7.8741202,-64.716098830000007,17.835022570000000
71766,7.5832300,-64.711795769999995,17.835060339999998
71767,9.3844681,-64.707492689999995,17.835098009999999
71768,12.7425766,-64.703189609999995,17.835135600000001
71769,14.8146400,-64.698886520000002,17.835173080000001
71775,19.5240822,-64.673067730000000,17.835396010000000
71776,18.3556080,-64.668764560000000,17.835432839999999
71777,16.8117676,-64.664461380000006,17.835469560000000
71778,16.6743279,-64.660158190000004,17.835506200000001
71779,18.3039894,-64.655854989999995,17.835542740000001
71780,21.3279324,-64.651551789999999,17.835579180000000
71781,24.4227467,-64.647248570000002,17.835615529999998
71782,26.5403728,-64.642945339999997,17.835651790000000
71783,26.5390835,-64.638642099999998,17.835687950000001
71784,25.2771778,-64.634338850000006,17.835724010000000
71785,24.2595787,-64.630035590000006,17.835759979999999
71786,24.0310478,-64.625732319999997,17.835795860000001
71787,24.2344589,-64.621429039999995,17.835831639999999
71788,24.2230110,-64.617125750000000,17.835867329999999
71789,23.3938942,-64.612822449999996,17.835902919999999
71790,22.6205444,-64.608519139999999,17.835938420000002
71791,22.3811855,-64.604215819999993,17.835973820000000
71792,21.9695072,-64.599912489999994,17.836009120000000
71793,21.1061935,-64.595609150000001,17.836044340000001
71794,20.1800289,-64.591305800000001,17.836079460000001
71795,19.8591347,-64.587002440000006,17.836114479999999
71796,20.7670002,-64.582699070000004,17.836149410000001
71797,23.1160984,-64.578395689999994,17.836184240000001
71798,23.6584206,-64.574092300000004,17.836218980000002
71799,22.1179848,-64.569788900000006,17.836253620000001
71800,20.7895508,-64.565485490000000,17.836288170000000
71801,14.6903591,-64.561182070000001,17.836322630000002
71802,8.6463690,-64.556878639999994,17.836356989999999
71803,8.7956305,-64.552575200000007,17.836391249999998
71804,9.8985405,-64.548271760000006,17.836425420000001
71805,10.4557352,-64.543968300000003,17.836459500000000
71806,10.9527998,-64.539664830000007,17.836493480000001
71807,12.8251333,-64.535361359999996,17.836527369999999
71808,15.1173344,-64.531057869999998,17.836561159999999
71809,17.4494324,-64.526754370000006,17.836594860000002
71810,19.6663990,-64.522450870000000,17.836628460000000
71811,20.0576935,-64.518147360000000,17.836661960000001
71812,19.1477985,-64.513843829999999,17.836695379999998
71813,18.3792782,-64.509540299999998,17.836728690000001
71814,18.0229683,-64.505236760000003,17.836761920000001
71815,17.6371899,-64.500933200000006,17.836795049999999
71816,16.8000202,-64.496629639999995,17.836828080000000
71817,15.9769754,-64.492326070000004,17.836861020000001
71818,15.7581835,-64.488022490000006,17.836893860000000
71819,15.1973524,-64.483718909999993,17.836926609999999
71820,15.3795214,-64.479415309999993,17.836959260000000
71918,2.1363623,-64.057622359999996,17.839699490000001
71919,2.0260479,-64.053317980000003,17.839722760000001
71920,2.1050351,-64.049013599999995,17.839745940000000
71921,2.5050888,-64.044709209999994,17.839769010000001
71922,2.7598233,-64.040404809999998,17.839791999999999
71923,2.6641235,-64.036100410000003,17.839814879999999
71924,2.1334810,-64.031796000000000,17.839837679999999
72238,15.1448526,-64.853748429999996,17.829642929999999
72239,16.2149220,-64.849445820000000,17.829683719999998
72240,17.4638748,-64.845143199999995,17.829724420000002
72241,15.2738657,-64.840840569999997,17.829765020000000
72242,13.5806465,-64.836537919999998,17.829805530000002
72243,15.7525616,-64.832235269999998,17.829845939999998
72244,18.4239883,-64.827932599999997,17.829886259999999
72245,19.5185089,-64.823629920000002,17.829926480000001
72269,8.6629438,-64.720362300000005,17.830863430000001
72270,8.4429274,-64.716059349999995,17.830901290000000
72271,7.8468423,-64.711756390000005,17.830939050000001
72272,8.7367649,-64.707453409999999,17.830976719999999
72273,12.8076372,-64.703150429999994,17.831014289999999
72274,15.2832022,-64.698847430000001,17.831051760000001
72278,18.8460083,-64.681635340000000,17.831200729999999
72279,18.4924030,-64.677332289999995,17.831237730000002
72280,17.9479523,-64.673029240000005,17.831274640000000
72281,16.9292183,-64.668726169999999,17.831311450000001
72282,15.4392052,-64.664423090000000,17.831348169999998
72283,15.3911486,-64.660120000000006,17.831384799999999
72284,17.0559349,-64.655816900000005,17.831421330000001
72285,20.1105957,-64.651513789999996,17.831457759999999
72286,23.1929893,-64.647210670000007,17.831494100000000
72287,26.4834728,-64.642907539999996,17.831530350000001
72288,28.2404594,-64.638604400000006,17.831566500000001
72289,27.5459003,-64.634301249999993,17.831602560000000
72290,26.4424438,-64.629998079999993,17.831638519999998
72291,25.8641605,-64.625694910000007,17.831674390000000
72292,25.4257317,-64.621391729999999,17.831710160000000
72293,25.2904549,-64.617088539999997,17.831745840000000
72294,25.1038990,-64.612785340000002,17.831781419999999
72295,25.0704250,-64.608482129999999,17.831816910000001
72296,24.9299507,-64.604178910000002,17.831852300000001
72297,23.9934940,-64.599875670000003,17.831887600000002
72298,22.5217590,-64.595572430000004,17.831922809999998
72299,20.7248039,-64.591269179999998,17.831957910000000
72300,18.7896423,-64.586965919999997,17.831992929999998
72301,18.5891819,-64.582662650000003,17.832027849999999
72302,19.7458305,-64.578359370000001,17.832062669999999
72303,20.4275513,-64.574056080000005,17.832097409999999
72304,20.2949295,-64.569752780000002,17.832132040000001
72305,20.9126606,-64.565449470000004,17.832166579999999
72306,17.1081028,-64.561146149999999,17.832201030000000
72307,10.8809900,-64.556842820000000,17.832235380000000
72308,11.6056681,-64.552539479999993,17.832269640000000
72309,13.2863235,-64.548236130000006,17.832303799999998
72310,13.9702282,-64.543932769999998,17.832337870000000
72311,14.8072634,-64.539629410000003,17.832371840000000
72312,16.9851952,-64.535326029999993,17.832405720000001
72313,19.5037956,-64.531022640000003,17.832439500000000
72314,21.7381516,-64.526719249999999,17.832473190000002
72315,23.8657455,-64.522415839999994,17.832506779999999
72316,24.0969772,-64.518112419999994,17.832540280000000
72317,23.1112118,-64.513808999999995,17.832573679999999
72318,22.3381653,-64.509505570000002,17.832606989999999
72319,21.9703522,-64.505202120000007,17.832640210000001
72424,2.0332017,-64.053293740000001,17.835600320000001
72425,1.9177092,-64.048989460000001,17.835623490000000
72426,2.0245898,-64.044685169999994,17.835646560000001
72427,2.0784488,-64.040380870000007,17.835669540000001
72428,2.2073903,-64.036076559999998,17.835692420000001
72429,2.2025926,-64.031772250000003,17.835715210000000
72744,14.6040382,-64.849403289999998,17.825562739999999
72745,15.8040838,-64.845100759999994,17.825603420000000
72746,15.1230927,-64.840798230000004,17.825644019999999
72747,15.4997377,-64.836495679999999,17.825684509999999
72748,17.3287640,-64.832193129999993,17.825724919999999
72749,18.5448456,-64.827890560000000,17.825765220000001
72750,19.0316048,-64.823587979999999,17.825805440000000
72751,20.0178070,-64.819285390000005,17.825845560000001
72774,10.2783508,-64.720322730000007,17.826742159999998
72775,9.2976789,-64.716019880000005,17.826780010000000
72776,8.5287943,-64.711717010000001,17.826817760000001
72777,8.3420935,-64.707414139999997,17.826855410000000
72778,11.8963556,-64.703111250000006,17.826892980000000
72779,15.2444057,-64.698808360000001,17.826930449999999
72782,18.9344749,-64.685899599999999,17.827042280000001
72783,18.5306702,-64.681596659999997,17.827079370000000
72784,17.3686142,-64.677293710000001,17.827116369999999
72785,16.4927235,-64.672990749999997,17.827153270000000
72786,15.7886801,-64.668687779999999,17.827190070000000
72787,15.0909309,-64.664384799999993,17.827226780000000
72788,15.8422918,-64.660081809999994,17.827263400000000
72789,17.5488663,-64.655778810000001,17.827299920000002
72790,19.7259197,-64.651475800000000,17.827336339999999
72791,20.4889336,-64.647172780000005,17.827372680000000
72792,20.9836750,-64.642869750000003,17.827408909999999
72793,23.8236122,-64.638566710000006,17.827445059999999
72794,24.5276031,-64.634263649999994,17.827481100000000
72795,24.7080040,-64.629960589999996,17.827517060000002
72796,25.7476177,-64.625657520000004,17.827552910000001
72797,26.3177605,-64.621354440000005,17.827588680000002
72798,26.6706619,-64.617051340000003,17.827624350000001
72799,27.0835533,-64.612748240000002,17.827659919999999
72800,27.5479031,-64.608445130000007,17.827695400000000
72801,27.3822041,-64.604142010000004,17.827730790000000
72802,26.1297016,-64.599838869999999,17.827766080000000
72803,23.9951477,-64.595535729999995,17.827801269999998
72804,21.9135017,-64.591232579999996,17.827836370000000
72805,19.0462112,-64.586929420000004,17.827871380000001
72806,16.8891201,-64.582626250000004,17.827906290000001
72807,16.3664131,-64.578323060000002,17.827941110000001
72808,15.7451134,-64.574019870000001,17.827975830000000
72809,18.4627991,-64.569716670000005,17.828010460000002
